time,frequency,confidence
7.940,277.331,0.936104
7.950,277.534,0.932500
7.960,276.826,0.920937
7.970,277.644,0.906204
7.980,277.149,0.891942
7.990,279.175,0.838955
8.000,273.198,0.673550
8.010,270.379,0.473864
8.020,268.263,0.309581
8.030,296.619,0.675449
8.040,310.903,0.744788
8.050,312.573,0.900145
8.060,313.785,0.928646
8.070,314.207,0.922848
8.080,314.210,0.925158
8.090,314.116,0.919541
8.100,313.832,0.939836
8.110,314.088,0.929768
8.120,313.598,0.943213
8.130,313.832,0.947907
8.140,314.084,0.920432
8.150,313.401,0.951828
8.160,313.677,0.948123
8.170,313.705,0.942435
8.180,313.300,0.962936
8.190,313.181,0.970984
8.200,313.214,0.959312
8.210,313.365,0.954386
8.220,314.492,0.943448
8.230,314.829,0.898879
8.240,292.817,0.000996
8.250,253.430,0.000057
8.260,221.490,0.004449
8.270,198.137,0.629710
8.280,198.152,0.234917
8.290,197.506,0.131227
8.300,198.794,0.083274
8.310,195.044,0.602499
8.320,195.567,0.763070
8.330,192.103,0.035414
8.340,190.878,0.000480
8.350,192.212,0.001327
8.360,195.031,0.056152
8.370,195.085,0.014742
8.380,196.793,0.745147
8.390,197.513,0.834348
8.400,197.923,0.831448
8.410,197.773,0.762259
8.420,198.199,0.760078
8.430,198.052,0.901902
8.440,198.380,0.869482
8.450,199.753,0.664102
8.460,206.025,0.571056
8.470,207.124,0.704022
8.480,207.462,0.742554
8.490,207.540,0.754099
8.500,207.397,0.723426
8.510,207.320,0.658358
8.520,207.500,0.673964
8.530,207.250,0.724758
8.540,207.161,0.672213
8.550,206.970,0.694849
8.560,207.155,0.737045
8.570,207.202,0.735989
8.580,207.118,0.682470
8.590,207.254,0.667999
8.600,207.291,0.749248
8.610,207.325,0.719027
8.620,207.130,0.722212
8.630,207.391,0.710332
8.640,207.644,0.705074
8.650,207.810,0.634288
8.660,208.000,0.637474
8.670,208.054,0.674343
8.680,208.318,0.600561
8.690,208.759,0.472726
8.700,210.423,0.558551
8.710,210.573,0.562777
8.720,209.904,0.457831
8.730,210.601,0.305794
8.740,209.723,0.339276
8.750,209.899,0.383905
8.760,197.066,0.247686
8.770,197.140,0.750592
8.780,198.099,0.729981
8.790,198.197,0.661571
8.800,197.326,0.774470
8.810,196.552,0.833375
8.820,193.164,0.517822
8.830,191.627,0.013186
8.840,201.028,0.001856
8.850,211.360,0.013493
8.860,213.081,0.055550
8.870,213.111,0.193801
8.880,213.550,0.310458
8.890,211.554,0.539686
8.900,211.204,0.526339
8.910,210.872,0.558816
8.920,211.714,0.514638
8.930,210.825,0.540941
8.940,211.100,0.567049
8.950,211.497,0.485446
8.960,212.077,0.396152
8.970,213.391,0.395530
8.980,213.699,0.371340
8.990,213.644,0.345121
9.000,212.870,0.335206
9.010,213.729,0.383291
9.020,215.059,0.374496
9.030,215.339,0.083751
9.040,215.665,0.025737
9.050,218.760,0.005806
9.060,229.573,0.007125
9.070,228.639,0.008220
9.080,228.064,0.009263
9.090,224.720,0.036282
9.100,225.555,0.136458
9.110,224.970,0.465475
9.120,223.152,0.572182
9.130,222.109,0.715654
9.140,220.046,0.686445
9.150,214.648,0.371431
9.160,212.717,0.676799
9.170,210.228,0.679098
9.180,208.290,0.775311
9.190,207.316,0.759155
9.200,207.144,0.802842
9.210,207.533,0.837545
9.220,208.036,0.843695
9.230,208.321,0.832025
9.240,208.378,0.843410
9.250,208.569,0.822103
9.260,208.418,0.821691
9.270,208.499,0.770107
9.280,208.559,0.753519
9.290,208.777,0.776017
9.300,208.510,0.766217
9.310,208.300,0.766900
9.320,208.269,0.780844
9.330,208.387,0.779855
9.340,208.536,0.777154
9.350,208.430,0.762681
9.360,208.349,0.709065
9.370,208.304,0.720877
9.380,208.388,0.748504
9.390,208.321,0.753163
9.400,208.536,0.736744
9.410,208.619,0.750277
9.420,208.796,0.727239
9.430,208.635,0.728758
9.440,208.501,0.746429
9.450,208.364,0.731804
9.460,208.464,0.703483
9.470,208.631,0.745346
9.480,208.782,0.738035
9.490,208.640,0.732168
9.500,208.815,0.717202
9.510,208.760,0.720835
9.520,208.979,0.689340
9.530,209.266,0.622032
9.540,213.124,0.257814
9.550,220.022,0.540885
9.560,219.546,0.497001
9.570,215.969,0.607307
9.580,211.138,0.542869
9.590,209.123,0.688493
9.600,209.263,0.643394
9.610,209.507,0.646643
9.620,208.891,0.683480
9.630,208.725,0.745089
9.640,208.302,0.761782
9.650,208.390,0.757199
9.660,208.247,0.771416
9.670,207.998,0.763306
9.680,207.813,0.791602
9.690,207.637,0.801042
9.700,207.790,0.764843
9.710,207.809,0.779100
9.720,208.202,0.742727
9.730,208.469,0.702764
9.740,208.611,0.697042
9.750,208.655,0.735336
9.760,208.353,0.718632
9.770,208.193,0.749216
9.780,208.070,0.736434
9.790,208.272,0.725841
9.800,222.876,0.000257
9.810,259.854,0.002350
9.820,276.388,0.545613
9.830,276.359,0.784130
9.840,276.977,0.907465
9.850,277.400,0.936662
9.860,277.707,0.958271
9.870,277.907,0.967316
9.880,277.691,0.966194
9.890,277.782,0.968103
9.900,277.740,0.967248
9.910,277.914,0.971391
9.920,278.077,0.971173
9.930,278.432,0.964430
9.940,279.880,0.917350
9.950,281.668,0.954260
9.960,283.288,0.936712
9.970,284.866,0.934935
9.980,286.179,0.873233
9.990,288.440,0.878393
10.000,290.320,0.933466
10.010,293.065,0.898182
10.020,293.271,0.892246
10.030,291.981,0.897266
10.040,287.506,0.784914
10.050,282.559,0.823758
10.060,280.647,0.853495
10.070,279.912,0.835688
10.080,277.017,0.527259
10.090,252.689,0.262231
10.100,248.172,0.833631
10.110,248.087,0.967979
10.120,248.015,0.984438
10.130,248.031,0.976351
10.140,248.275,0.979249
10.150,247.971,0.982442
10.160,248.659,0.962144
10.170,248.266,0.970794
10.180,247.926,0.979453
10.190,248.089,0.978092
10.200,248.212,0.982478
10.210,248.352,0.978469
10.220,248.236,0.983725
10.230,248.316,0.978992
10.240,248.260,0.979217
10.250,248.639,0.971665
10.260,248.699,0.966471
10.270,248.752,0.959167
10.280,248.499,0.974053
10.290,248.844,0.959851
10.300,248.724,0.966262
10.310,248.642,0.964883
10.320,248.919,0.933991
10.330,249.269,0.921556
10.340,249.532,0.953884
10.350,248.895,0.946619
10.360,249.257,0.933849
10.370,248.835,0.959870
10.380,249.035,0.943587
10.390,249.046,0.944679
10.400,249.147,0.934521
10.410,248.962,0.953566
10.420,248.876,0.961146
10.430,248.628,0.976905
10.440,248.617,0.977746
10.450,248.616,0.978584
10.460,248.642,0.975337
10.470,248.764,0.969747
10.480,248.792,0.966240
10.490,248.871,0.961017
10.500,248.975,0.948192
10.510,248.968,0.949968
10.520,249.030,0.941454
10.530,249.062,0.940522
10.540,249.155,0.928122
10.550,249.102,0.936901
10.560,249.036,0.942409
10.570,249.047,0.941930
10.580,249.030,0.942704
10.590,249.069,0.941197
10.600,249.004,0.946970
10.610,248.994,0.949867
10.620,248.885,0.959162
10.630,248.851,0.963569
10.640,248.768,0.969370
10.650,248.735,0.972400
10.660,248.651,0.975047
10.670,248.672,0.973607
10.680,248.793,0.963226
10.690,248.810,0.964086
10.700,248.955,0.947802
10.710,249.174,0.923359
10.720,249.089,0.930919
