time,frequency,confidence
7.640,393.018,0.926941
7.650,391.737,0.893442
7.660,393.405,0.913174
7.670,390.887,0.843702
7.680,394.052,0.902712
7.690,391.188,0.819024
7.700,393.701,0.908819
7.710,391.178,0.845147
7.720,393.231,0.886442
7.730,391.066,0.854335
7.740,393.917,0.905526
7.750,390.677,0.891758
7.760,396.836,0.708228
7.770,495.202,0.322886
7.780,397.838,0.492459
7.790,491.289,0.422252
7.800,492.006,0.330384
7.810,490.652,0.529386
7.820,490.511,0.495150
7.830,491.455,0.535741
7.840,492.128,0.430381
7.850,295.416,0.697541
7.860,294.424,0.644334
7.870,294.349,0.293749
7.880,490.507,0.533087
7.890,394.248,0.559136
7.900,495.659,0.664715
7.910,393.325,0.969407
7.920,393.516,0.985859
7.930,393.467,0.988887
7.940,393.729,0.986832
7.950,393.376,0.983678
7.960,393.520,0.980741
7.970,393.693,0.978704
7.980,393.585,0.977298
7.990,393.570,0.975561
8.000,393.317,0.972879
8.010,393.084,0.971429
8.020,392.517,0.961048
8.030,392.423,0.963432
8.040,392.205,0.945190
8.050,392.109,0.935303
8.060,197.063,0.920042
8.070,196.520,0.931300
8.080,196.828,0.964664
8.090,390.845,0.656938
8.100,393.237,0.931963
8.110,391.806,0.926048
8.120,391.294,0.864336
8.130,391.810,0.907703
8.140,391.962,0.777351
8.150,393.069,0.910231
8.160,392.663,0.920321
8.170,392.422,0.856627
8.180,295.598,0.361878
8.190,294.756,0.916727
8.200,294.697,0.975535
8.210,294.067,0.982912
8.220,294.015,0.979148
8.230,294.371,0.983365
8.240,294.388,0.984414
8.250,294.428,0.986005
8.260,293.918,0.973931
8.270,294.013,0.975389
8.280,293.943,0.970267
8.290,293.915,0.970640
8.300,293.913,0.969163
8.310,293.724,0.962836
8.320,293.761,0.963688
8.330,293.644,0.959136
8.340,293.748,0.963018
8.350,293.301,0.943476
8.360,294.020,0.970790
8.370,293.649,0.958762
8.380,294.157,0.974029
8.390,293.527,0.952775
8.400,293.667,0.958029
8.410,292.389,0.930431
8.420,292.505,0.886277
8.430,292.062,0.879818
8.440,294.323,0.903549
8.450,296.881,0.786741
8.460,296.026,0.895820
8.470,294.550,0.903311
8.480,294.598,0.888939
8.490,294.157,0.911529
8.500,296.436,0.788176
8.510,296.139,0.831916
8.520,294.489,0.407789
8.530,292.375,0.651134
